AGENCY,Region,Province,PCODE,Municipality,MCODE,Barangay,Intervention_type,Planned_HH,HH_served,Target_Group,Status,Start_data,Completion_date ,Comments,updated,,Combinedlookup
UNHCR,REGION VIII (EASTERN VISAYAS),EASTERN SAMAR,826,GUIUAN,82609,Barangay 06,tarpaulins - 1 per HH,0,796,#N/A,Complete,41604,0,0,41610,,GUIUANEASTERN SAMAR
UNHCR,REGION VIII (EASTERN VISAYAS),EASTERN SAMAR,826,GUIUAN,82609,Barangay 08,tarpaulins - 1 per HH,0,518,#N/A,Complete,41604,0,0,41610,,GUIUANEASTERN SAMAR
UNHCR,REGION VIII (EASTERN VISAYAS),EASTERN SAMAR,826,GUIUAN,82609,Naputo building EC,tarpaulins - 1 per HH,0,43,#N/A,Complete,41603,0,0,41610,,GUIUANEASTERN SAMAR
UNHCR,REGION VIII (EASTERN VISAYAS),EASTERN SAMAR,826,GUIUAN,82609,Immaculate Concepcion EC,tarpaulins - 1 per HH,0,65,#N/A,Complete,41603,0,0,41610,,GUIUANEASTERN SAMAR
UNHCR,REGION VIII (EASTERN VISAYAS),EASTERN SAMAR,826,GUIUAN,82609,Saint Mary's Academy EC,tarpaulins - 1 per HH,0,7,#N/A,Complete,41603,0,0,41610,,GUIUANEASTERN SAMAR
UNHCR,REGION VIII (EASTERN VISAYAS),EASTERN SAMAR,826,GUIUAN,82609,Plaza EC,tarpaulins - 1 per HH,0,4,#N/A,Complete,41603,0,0,41610,,GUIUANEASTERN SAMAR
UNHCR,REGION VIII (EASTERN VISAYAS),EASTERN SAMAR,826,GUIUAN,82609,Yudico building EC,tarpaulins - 1 per HH,0,2,#N/A,Complete,41604,0,0,41610,,GUIUANEASTERN SAMAR
UNHCR,REGION VIII (EASTERN VISAYAS),EASTERN SAMAR,826,GUIUAN,82609,Pagnamitan EC,tarpaulins - 1 per HH,0,139,#N/A,Complete,41604,0,0,41610,,GUIUANEASTERN SAMAR
UNHCR,REGION VIII (EASTERN VISAYAS),EASTERN SAMAR,826,GUIUAN,82609,Barangay 09,NFI - household kits,0,269,#N/A,Complete,41602,0,0,41610,,GUIUANEASTERN SAMAR
UNHCR,REGION VIII (EASTERN VISAYAS),EASTERN SAMAR,826,GUIUAN,82609,Barangay 07,NFI - household kits,0,172,#N/A,Complete,41603,0,0,41610,,GUIUANEASTERN SAMAR
UNHCR,REGION VIII (EASTERN VISAYAS),EASTERN SAMAR,826,GUIUAN,82609,Barangay 06,NFI - household kits,0,796,#N/A,Complete,41604,0,0,41610,,GUIUANEASTERN SAMAR
UNHCR,REGION VIII (EASTERN VISAYAS),EASTERN SAMAR,826,GUIUAN,82609,Barangay 08,NFI - household kits,0,518,#N/A,Complete,41604,0,0,41610,,GUIUANEASTERN SAMAR
UNHCR,REGION VIII (EASTERN VISAYAS),EASTERN SAMAR,826,GUIUAN,82609,Naputo building EC,NFI - household kits,0,43,#N/A,Complete,41603,0,0,41610,,GUIUANEASTERN SAMAR
UNHCR,REGION VIII (EASTERN VISAYAS),EASTERN SAMAR,826,GUIUAN,82609,Immaculate Concepcion EC,NFI - household kits,0,65,#N/A,Complete,41603,0,0,41610,,GUIUANEASTERN SAMAR
UNHCR,REGION VIII (EASTERN VISAYAS),EASTERN SAMAR,826,GUIUAN,82609,Saint Mary's Academy EC,NFI - household kits,0,7,#N/A,Complete,41603,0,0,41610,,GUIUANEASTERN SAMAR
UNHCR,REGION VIII (EASTERN VISAYAS),EASTERN SAMAR,826,GUIUAN,82609,Plaza EC,NFI - household kits,0,4,#N/A,Complete,41603,0,0,41610,,GUIUANEASTERN SAMAR
UNHCR,REGION VIII (EASTERN VISAYAS),EASTERN SAMAR,826,GUIUAN,82609,Yudico building EC,NFI - household kits,0,2,#N/A,Complete,41604,0,0,41610,,GUIUANEASTERN SAMAR
UNHCR,REGION VIII (EASTERN VISAYAS),EASTERN SAMAR,826,GUIUAN,82609,Pagnamitan EC,NFI - household kits,0,139,#N/A,Complete,41604,0,0,41610,,GUIUANEASTERN SAMAR
UNHCR,0,0,#N/A,0,#N/A,0,tarpaulins - 1 per HH,67200,0,#N/A,Pipeline,0,0,0,0,,
UNHCR,0,0,#N/A,0,#N/A,0,Other,10940,0,#N/A,Pipeline,0,0,0,0,,
UNHCR,0,0,#N/A,0,#N/A,0,NFI - kitchen sets,16135,0,#N/A,Pipeline,0,0,0,0,,
Welt Hunger Hilfe,REGION VI (WESTERN VISAYAS),CAPIZ,619,PILAR,61911,0,construction materials,2500,0,#N/A,#N/A,0,0,Procured locally except flashlights,0,,PILARCAPIZ
Welt Hunger Hilfe,REGION VI (WESTERN VISAYAS),AKLAN,604,BALETE,60402,0,construction materials,2500,0,#N/A,#N/A,0,0,Procured locally except flashlights,0,,BALETEAKLAN
WHO,0,0,#N/A,0,#N/A,0,tarpaulins - 1 per HH,30000,0,#N/A,Planned (unfunded),0,0,0,0,,
World Vision,REGION VIII (EASTERN VISAYAS),LEYTE,837,TACLOBAN CITY (CAPITAL),#N/A,New Kawayan,Other,0,182,home based (non-displaced),Complete,41610,41610,Emergency Shelter Kits (2sets 4mX6m tarp & 1 roll rope 30m bundle); NFI-Kitchen Kits & Household Kits,41616,,TACLOBAN CITY (CAPITAL)LEYTE
World Vision,REGION VIII (EASTERN VISAYAS),LEYTE,837,MAYORGA,83735,Bonifacio,Other,277,0,home based (non-displaced),Pipeline,2nd week of December,last week of December,Emergency Shelter Kits (2sets 4mX6m tarp & 1 roll rope 30m bundle); NFI-Kitchen Kits & Household Kits,41609,,MAYORGALEYTE
World Vision,REGION VIII (EASTERN VISAYAS),LEYTE,837,MAYORGA,83735,Burgos,Other,157,0,home based (non-displaced),Pipeline,2nd week of December,last week of December,Emergency Shelter Kits (2sets 4mX6m tarp & 1 roll rope 30m bundle); NFI-Kitchen Kits & Household Kits,41609,,MAYORGALEYTE
World Vision,REGION VIII (EASTERN VISAYAS),LEYTE,837,MAYORGA,83735,Calipayan,Other,173,0,home based (non-displaced),Pipeline,2nd week of December,last week of December,Emergency Shelter Kits (2sets 4mX6m tarp & 1 roll rope 30m bundle); NFI-Kitchen Kits & Household Kits,41609,,MAYORGALEYTE
World Vision,REGION VIII (EASTERN VISAYAS),LEYTE,837,MAYORGA,83735,Camansi,Other,112,0,home based (non-displaced),Pipeline,2nd week of December,last week of December,Emergency Shelter Kits (2sets 4mX6m tarp & 1 roll rope 30m bundle); NFI-Kitchen Kits & Household Kits,41609,,MAYORGALEYTE
World Vision,REGION VIII (EASTERN VISAYAS),LEYTE,837,MAYORGA,83735,General Luna,Other,263,0,home based (non-displaced),Pipeline,2nd week of December,last week of December,Emergency Shelter Kits (2sets 4mX6m tarp & 1 roll rope 30m bundle); NFI-Kitchen Kits & Household Kits,41609,,MAYORGALEYTE
World Vision,REGION VIII (EASTERN VISAYAS),LEYTE,837,MAYORGA,83735,Liberty,Other,307,0,home based (non-displaced),Pipeline,2nd week of December,last week of December,Emergency Shelter Kits (2sets 4mX6m tarp & 1 roll rope 30m bundle); NFI-Kitchen Kits & Household Kits,41609,,MAYORGALEYTE
World Vision,REGION VIII (EASTERN VISAYAS),LEYTE,837,MAYORGA,83735,Mabini,Other,264,0,home based (non-displaced),Pipeline,2nd week of December,last week of December,Emergency Shelter Kits (2sets 4mX6m tarp & 1 roll rope 30m bundle); NFI-Kitchen Kits & Household Kits,41609,,MAYORGALEYTE
World Vision,REGION VIII (EASTERN VISAYAS),LEYTE,837,MAYORGA,83735,Ormocay,Other,221,0,home based (non-displaced),Pipeline,2nd week of December,last week of December,Emergency Shelter Kits (2sets 4mX6m tarp & 1 roll rope 30m bundle); NFI-Kitchen Kits & Household Kits,41609,,MAYORGALEYTE
World Vision,REGION VIII (EASTERN VISAYAS),LEYTE,837,MAYORGA,83735,San Roque,Other,587,0,home based (non-displaced),Pipeline,2nd week of December,last week of December,Emergency Shelter Kits (2sets 4mX6m tarp & 1 roll rope 30m bundle); NFI-Kitchen Kits & Household Kits,41609,,MAYORGALEYTE
World Vision,REGION VIII (EASTERN VISAYAS),LEYTE,837,MAYORGA,83735,Sta. Cruz,Other,159,0,home based (non-displaced),Pipeline,2nd week of December,last week of December,Emergency Shelter Kits (2sets 4mX6m tarp & 1 roll rope 30m bundle); NFI-Kitchen Kits & Household Kits,41609,,MAYORGALEYTE
World Vision,REGION VIII (EASTERN VISAYAS),LEYTE,837,MAYORGA,83735,Union,Other,490,0,home based (non-displaced),Pipeline,2nd week of December,last week of December,Emergency Shelter Kits (2sets 4mX6m tarp & 1 roll rope 30m bundle); NFI-Kitchen Kits & Household Kits,41609,,MAYORGALEYTE
World Vision,REGION VIII (EASTERN VISAYAS),LEYTE,837,MAYORGA,83735,Talisay,Other,217,0,home based (non-displaced),Pipeline,2nd week of December,last week of December,Emergency Shelter Kits (2sets 4mX6m tarp & 1 roll rope 30m bundle); NFI-Kitchen Kits & Household Kits,41609,,MAYORGALEYTE
World Vision,REGION VIII (EASTERN VISAYAS),LEYTE,837,MAYORGA,83735,Wilson,Other,141,0,home based (non-displaced),Pipeline,2nd week of December,last week of December,Emergency Shelter Kits (2sets 4mX6m tarp & 1 roll rope 30m bundle); NFI-Kitchen Kits & Household Kits,41609,,MAYORGALEYTE
World Vision,REGION VIII (EASTERN VISAYAS),LEYTE,837,MAYORGA,83735,Zone 1,Other,326,0,home based (non-displaced),Pipeline,2nd week of December,last week of December,Emergency Shelter Kits (2sets 4mX6m tarp & 1 roll rope 30m bundle); NFI-Kitchen Kits & Household Kits,41609,,MAYORGALEYTE
World Vision,REGION VIII (EASTERN VISAYAS),LEYTE,837,MAYORGA,83735,Zone 2,Other,337,0,home based (non-displaced),Pipeline,2nd week of December,last week of December,Emergency Shelter Kits (2sets 4mX6m tarp & 1 roll rope 30m bundle); NFI-Kitchen Kits & Household Kits,41609,,MAYORGALEYTE
World Vision,REGION VIII (EASTERN VISAYAS),LEYTE,837,MAYORGA,83735,Zone 3,Other,213,0,home based (non-displaced),Pipeline,2nd week of December,last week of December,Emergency Shelter Kits (2sets 4mX6m tarp & 1 roll rope 30m bundle); NFI-Kitchen Kits & Household Kits,41609,,MAYORGALEYTE
World Vision,REGION VIII (EASTERN VISAYAS),LEYTE,837,DAGAMI,83717,Plaridel,Other,0,0,home based (non-displaced),Pipeline,2nd week of December,last week of December,Emergency Shelter Kits (2sets 4mX6m tarp & 1 roll rope 30m bundle); NFI-Kitchen Kits & Household Kits,41609,,DAGAMILEYTE
World Vision,REGION VIII (EASTERN VISAYAS),LEYTE,837,DAGAMI,83717,Rizal,Other,0,0,home based (non-displaced),Pipeline,2nd week of December,last week of December,Emergency Shelter Kits (2sets 4mX6m tarp & 1 roll rope 30m bundle); NFI-Kitchen Kits & Household Kits,41609,,DAGAMILEYTE
World Vision,REGION VIII (EASTERN VISAYAS),LEYTE,837,DAGAMI,83717,Calipayan,Other,0,0,home based (non-displaced),Pipeline,2nd week of December,last week of December,Emergency Shelter Kits (2sets 4mX6m tarp & 1 roll rope 30m bundle); NFI-Kitchen Kits & Household Kits,41609,,DAGAMILEYTE
World Vision,REGION VIII (EASTERN VISAYAS),LEYTE,837,DAGAMI,83717,Patoc,Other,0,0,home based (non-displaced),Pipeline,2nd week of December,last week of December,Emergency Shelter Kits (2sets 4mX6m tarp & 1 roll rope 30m bundle); NFI-Kitchen Kits & Household Kits,41609,,DAGAMILEYTE
World Vision,REGION VIII (EASTERN VISAYAS),LEYTE,837,DAGAMI,83717,Maragondong,Other,0,0,home based (non-displaced),Pipeline,2nd week of December,last week of December,Emergency Shelter Kits (2sets 4mX6m tarp & 1 roll rope 30m bundle); NFI-Kitchen Kits & Household Kits,41609,,DAGAMILEYTE
World Vision,REGION VIII (EASTERN VISAYAS),LEYTE,837,DAGAMI,83717,Abre,Other,0,0,home based (non-displaced),Pipeline,2nd week of December,last week of December,Emergency Shelter Kits (2sets 4mX6m tarp & 1 roll rope 30m bundle); NFI-Kitchen Kits & Household Kits,41609,,DAGAMILEYTE
World Vision,REGION VIII (EASTERN VISAYAS),LEYTE,837,DAGAMI,83717,Sawahon,Other,0,0,home based (non-displaced),Pipeline,2nd week of December,last week of December,Emergency Shelter Kits (2sets 4mX6m tarp & 1 roll rope 30m bundle); NFI-Kitchen Kits & Household Kits,41609,,DAGAMILEYTE
World Vision,REGION VIII (EASTERN VISAYAS),LEYTE,837,DAGAMI,83717,Hiabangan,Other,0,0,home based (non-displaced),Pipeline,2nd week of December,last week of December,Emergency Shelter Kits (2sets 4mX6m tarp & 1 roll rope 30m bundle); NFI-Kitchen Kits & Household Kits,41609,,DAGAMILEYTE
World Vision,REGION VIII (EASTERN VISAYAS),LEYTE,837,DAGAMI,83717,Hitomnog,Other,0,0,home based (non-displaced),Pipeline,2nd week of December,last week of December,Emergency Shelter Kits (2sets 4mX6m tarp & 1 roll rope 30m bundle); NFI-Kitchen Kits & Household Kits,41609,,DAGAMILEYTE
World Vision,REGION VIII (EASTERN VISAYAS),LEYTE,837,DAGAMI,83717,Capulhan,Other,0,0,home based (non-displaced),Pipeline,2nd week of December,last week of December,Emergency Shelter Kits (2sets 4mX6m tarp & 1 roll rope 30m bundle); NFI-Kitchen Kits & Household Kits,41609,,DAGAMILEYTE
World Vision,REGION VIII (EASTERN VISAYAS),LEYTE,837,DAGAMI,83717,Paraiso,Other,0,0,home based (non-displaced),Pipeline,2nd week of December,last week of December,Emergency Shelter Kits (2sets 4mX6m tarp & 1 roll rope 30m bundle); NFI-Kitchen Kits & Household Kits,41609,,DAGAMILEYTE
World Vision,REGION VIII (EASTERN VISAYAS),LEYTE,837,DAGAMI,83717,Lobe-lobe East,Other,0,0,home based (non-displaced),Pipeline,2nd week of December,last week of December,Emergency Shelter Kits (2sets 4mX6m tarp & 1 roll rope 30m bundle); NFI-Kitchen Kits & Household Kits,41609,,DAGAMILEYTE
World Vision,REGION VIII (EASTERN VISAYAS),LEYTE,837,DAGAMI,83717,Sampaguita,Other,0,0,home based (non-displaced),Pipeline,2nd week of December,last week of December,Emergency Shelter Kits (2sets 4mX6m tarp & 1 roll rope 30m bundle); NFI-Kitchen Kits & Household Kits,41609,,DAGAMILEYTE
World Vision,REGION VIII (EASTERN VISAYAS),LEYTE,837,DAGAMI,83717,Ormocay,Other,0,0,home based (non-displaced),Pipeline,2nd week of December,last week of December,Emergency Shelter Kits (2sets 4mX6m tarp & 1 roll rope 30m bundle); NFI-Kitchen Kits & Household Kits,41609,,DAGAMILEYTE
World Vision,REGION VIII (EASTERN VISAYAS),LEYTE,837,DAGAMI,83717,Maliwaliw,Other,0,0,home based (non-displaced),Pipeline,2nd week of December,last week of December,Emergency Shelter Kits (2sets 4mX6m tarp & 1 roll rope 30m bundle); NFI-Kitchen Kits & Household Kits,41609,,DAGAMILEYTE
World Vision,REGION VIII (EASTERN VISAYAS),LEYTE,837,DAGAMI,83717,Los Martirez,Other,0,0,home based (non-displaced),Pipeline,2nd week of December,last week of December,Emergency Shelter Kits (2sets 4mX6m tarp & 1 roll rope 30m bundle); NFI-Kitchen Kits & Household Kits,41609,,DAGAMILEYTE
World Vision,REGION VIII (EASTERN VISAYAS),LEYTE,837,DAGAMI,83717,Talinhugon,Other,0,0,home based (non-displaced),Pipeline,2nd week of December,last week of December,Emergency Shelter Kits (2sets 4mX6m tarp & 1 roll rope 30m bundle); NFI-Kitchen Kits & Household Kits,41609,,DAGAMILEYTE
World Vision,REGION VIII (EASTERN VISAYAS),LEYTE,837,DAGAMI,83717,Digahungan,Other,0,0,home based (non-displaced),Pipeline,2nd week of December,last week of December,Emergency Shelter Kits (2sets 4mX6m tarp & 1 roll rope 30m bundle); NFI-Kitchen Kits & Household Kits,41609,,DAGAMILEYTE
World Vision,REGION VIII (EASTERN VISAYAS),LEYTE,837,DAGAMI,83717,Cansamada East,Other,0,0,home based (non-displaced),Pipeline,2nd week of December,last week of December,Emergency Shelter Kits (2sets 4mX6m tarp & 1 roll rope 30m bundle); NFI-Kitchen Kits & Household Kits,41609,,DAGAMILEYTE
World Vision,REGION VIII (EASTERN VISAYAS),LEYTE,837,DAGAMI,83717,Cansamada West,Other,0,0,home based (non-displaced),Pipeline,2nd week of December,last week of December,Emergency Shelter Kits (2sets 4mX6m tarp & 1 roll rope 30m bundle); NFI-Kitchen Kits & Household Kits,41609,,DAGAMILEYTE
World Vision,REGION VIII (EASTERN VISAYAS),LEYTE,837,TABONTABON,83746,Calsadahay,Other,0,0,home based (non-displaced),Pipeline,2nd week of December,last week of December,Emergency Shelter Kits (2sets 4mX6m tarp & 1 roll rope 30m bundle); NFI-Kitchen Kits & Household Kits,41609,,TABONTABONLEYTE
World Vision,REGION VIII (EASTERN VISAYAS),LEYTE,837,TABONTABON,83746,Mohon,Other,74,0,home based (non-displaced),Pipeline,2nd week of December,last week of December,Emergency Shelter Kits (2sets 4mX6m tarp & 1 roll rope 30m bundle); NFI-Kitchen Kits & Household Kits,41616,,TABONTABONLEYTE
World Vision,REGION VIII (EASTERN VISAYAS),LEYTE,837,TABONTABON,83746,Amandangay,Other,97,0,home based (non-displaced),Pipeline,2nd week of December,last week of December,Emergency Shelter Kits (2sets 4mX6m tarp & 1 roll rope 30m bundle); NFI-Kitchen Kits & Household Kits,41616,,TABONTABONLEYTE
World Vision,REGION VIII (EASTERN VISAYAS),LEYTE,837,TABONTABON,83746,Aslum,Other,0,0,home based (non-displaced),Pipeline,2nd week of December,last week of December,Emergency Shelter Kits (2sets 4mX6m tarp & 1 roll rope 30m bundle); NFI-Kitchen Kits & Household Kits,41609,,TABONTABONLEYTE
World Vision,REGION VIII (EASTERN VISAYAS),LEYTE,837,TABONTABON,83746,Mercaduhay,Other,190,0,home based (non-displaced),Pipeline,2nd week of December,last week of December,Emergency Shelter Kits (2sets 4mX6m tarp & 1 roll rope 30m bundle); NFI-Kitchen Kits & Household Kits,41616,,TABONTABONLEYTE
World Vision,REGION VIII (EASTERN VISAYAS),LEYTE,837,TABONTABON,83746,Jabong,Other,174,0,home based (non-displaced),Pipeline,2nd week of December,last week of December,Emergency Shelter Kits (2sets 4mX6m tarp & 1 roll rope 30m bundle); NFI-Kitchen Kits & Household Kits,41616,,TABONTABONLEYTE
World Vision,REGION VIII (EASTERN VISAYAS),LEYTE,837,TABONTABON,83746,Capahuan,Other,246,0,home based (non-displaced),Pipeline,2nd week of December,last week of December,Emergency Shelter Kits (2sets 4mX6m tarp & 1 roll rope 30m bundle); NFI-Kitchen Kits & Household Kits,41616,,TABONTABONLEYTE
World Vision,REGION VIII (EASTERN VISAYAS),LEYTE,837,TABONTABON,83746,Guingauan,Other,158,0,home based (non-displaced),Pipeline,2nd week of December,last week of December,Emergency Shelter Kits (2sets 4mX6m tarp & 1 roll rope 30m bundle); NFI-Kitchen Kits & Household Kits,41609,,TABONTABONLEYTE
World Vision,REGION VIII (EASTERN VISAYAS),LEYTE,837,ORMOC CITY,83738,Patag,NFI - household kits,0,0,home based (non-displaced),Pipeline,2nd week of December,last week of December,0,41609,,ORMOC CITYLEYTE
World Vision,REGION VIII (EASTERN VISAYAS),LEYTE,837,ORMOC CITY,83738,San Jose,NFI - household kits,0,0,home based (non-displaced),Pipeline,2nd week of December,last week of December,0,41609,,ORMOC CITYLEYTE
World Vision,REGION VIII (EASTERN VISAYAS),LEYTE,837,ORMOC CITY,83738,Can-untog,NFI - household kits,0,613,home based (non-displaced),Pipeline,2nd week of December,last week of December,0,41609,,ORMOC CITYLEYTE
World Vision,REGION VIII (EASTERN VISAYAS),LEYTE,837,ORMOC CITY,83738,Camp Downes,NFI - household kits,0,745,home based (non-displaced),Complete,41612,41612,0,41616,,ORMOC CITYLEYTE
World Vision,REGION VIII (EASTERN VISAYAS),LEYTE,837,ORMOC CITY,83738,Mabini,NFI - household kits,0,314,home based (non-displaced),Complete,41610,41610,0,41616,,ORMOC CITYLEYTE
World Vision,REGION VIII (EASTERN VISAYAS),LEYTE,837,TACLOBAN CITY (CAPITAL),#N/A,New Kawayan,NFI - household kits,0,182,home based (non-displaced),Complete,41610,41610,Emergency Shelter Kits (2sets 4mX6m tarp & 1 roll rope 30m bundle); NFI-Kitchen Kits & Household Kits,41616,,TACLOBAN CITY (CAPITAL)LEYTE
World Vision,REGION VIII (EASTERN VISAYAS),LEYTE,837,MAYORGA,83735,Bonifacio,NFI - household kits,277,0,home based (non-displaced),Pipeline,2nd week of December,last week of December,Emergency Shelter Kits (2sets 4mX6m tarp & 1 roll rope 30m bundle); NFI-Kitchen Kits & Household Kits,41609,,MAYORGALEYTE
World Vision,REGION VIII (EASTERN VISAYAS),LEYTE,837,MAYORGA,83735,Burgos,NFI - household kits,157,0,home based (non-displaced),Pipeline,2nd week of December,last week of December,Emergency Shelter Kits (2sets 4mX6m tarp & 1 roll rope 30m bundle); NFI-Kitchen Kits & Household Kits,41609,,MAYORGALEYTE
World Vision,REGION VIII (EASTERN VISAYAS),LEYTE,837,MAYORGA,83735,Calipayan,NFI - household kits,173,0,home based (non-displaced),Pipeline,2nd week of December,last week of December,Emergency Shelter Kits (2sets 4mX6m tarp & 1 roll rope 30m bundle); NFI-Kitchen Kits & Household Kits,41609,,MAYORGALEYTE
World Vision,REGION VIII (EASTERN VISAYAS),LEYTE,837,MAYORGA,83735,Camansi,NFI - household kits,112,0,home based (non-displaced),Pipeline,2nd week of December,last week of December,Emergency Shelter Kits (2sets 4mX6m tarp & 1 roll rope 30m bundle); NFI-Kitchen Kits & Household Kits,41609,,MAYORGALEYTE
World Vision,REGION VIII (EASTERN VISAYAS),LEYTE,837,MAYORGA,83735,General Luna,NFI - household kits,263,0,home based (non-displaced),Pipeline,2nd week of December,last week of December,Emergency Shelter Kits (2sets 4mX6m tarp & 1 roll rope 30m bundle); NFI-Kitchen Kits & Household Kits,41609,,MAYORGALEYTE
World Vision,REGION VIII (EASTERN VISAYAS),LEYTE,837,MAYORGA,83735,Liberty,NFI - household kits,307,0,home based (non-displaced),Pipeline,2nd week of December,last week of December,Emergency Shelter Kits (2sets 4mX6m tarp & 1 roll rope 30m bundle); NFI-Kitchen Kits & Household Kits,41609,,MAYORGALEYTE
World Vision,REGION VIII (EASTERN VISAYAS),LEYTE,837,MAYORGA,83735,Mabini,NFI - household kits,264,0,home based (non-displaced),Pipeline,2nd week of December,last week of December,Emergency Shelter Kits (2sets 4mX6m tarp & 1 roll rope 30m bundle); NFI-Kitchen Kits & Household Kits,41609,,MAYORGALEYTE
World Vision,REGION VIII (EASTERN VISAYAS),LEYTE,837,MAYORGA,83735,Ormocay,NFI - household kits,221,0,home based (non-displaced),Pipeline,2nd week of December,last week of December,Emergency Shelter Kits (2sets 4mX6m tarp & 1 roll rope 30m bundle); NFI-Kitchen Kits & Household Kits,41609,,MAYORGALEYTE
World Vision,REGION VIII (EASTERN VISAYAS),LEYTE,837,MAYORGA,83735,San Roque,NFI - household kits,587,0,home based (non-displaced),Pipeline,2nd week of December,last week of December,Emergency Shelter Kits (2sets 4mX6m tarp & 1 roll rope 30m bundle); NFI-Kitchen Kits & Household Kits,41609,,MAYORGALEYTE
World Vision,REGION VIII (EASTERN VISAYAS),LEYTE,837,MAYORGA,83735,Sta. Cruz,NFI - household kits,159,0,home based (non-displaced),Pipeline,2nd week of December,last week of December,Emergency Shelter Kits (2sets 4mX6m tarp & 1 roll rope 30m bundle); NFI-Kitchen Kits & Household Kits,41609,,MAYORGALEYTE
World Vision,REGION VIII (EASTERN VISAYAS),LEYTE,837,MAYORGA,83735,Union,NFI - household kits,490,0,home based (non-displaced),Pipeline,2nd week of December,last week of December,Emergency Shelter Kits (2sets 4mX6m tarp & 1 roll rope 30m bundle); NFI-Kitchen Kits & Household Kits,41609,,MAYORGALEYTE
World Vision,REGION VIII (EASTERN VISAYAS),LEYTE,837,MAYORGA,83735,Talisay,NFI - household kits,217,0,home based (non-displaced),Pipeline,2nd week of December,last week of December,Emergency Shelter Kits (2sets 4mX6m tarp & 1 roll rope 30m bundle); NFI-Kitchen Kits & Household Kits,41609,,MAYORGALEYTE
World Vision,REGION VIII (EASTERN VISAYAS),LEYTE,837,MAYORGA,83735,Wilson,NFI - household kits,141,0,home based (non-displaced),Pipeline,2nd week of December,last week of December,Emergency Shelter Kits (2sets 4mX6m tarp & 1 roll rope 30m bundle); NFI-Kitchen Kits & Household Kits,41609,,MAYORGALEYTE
World Vision,REGION VIII (EASTERN VISAYAS),LEYTE,837,MAYORGA,83735,Zone 1,NFI - household kits,326,0,home based (non-displaced),Pipeline,2nd week of December,last week of December,Emergency Shelter Kits (2sets 4mX6m tarp & 1 roll rope 30m bundle); NFI-Kitchen Kits & Household Kits,41609,,MAYORGALEYTE
World Vision,REGION VIII (EASTERN VISAYAS),LEYTE,837,MAYORGA,83735,Zone 2,NFI - household kits,337,0,home based (non-displaced),Pipeline,2nd week of December,last week of December,Emergency Shelter Kits (2sets 4mX6m tarp & 1 roll rope 30m bundle); NFI-Kitchen Kits & Household Kits,41609,,MAYORGALEYTE
World Vision,REGION VIII (EASTERN VISAYAS),LEYTE,837,MAYORGA,83735,Zone 3,NFI - household kits,213,0,home based (non-displaced),Pipeline,2nd week of December,last week of December,Emergency Shelter Kits (2sets 4mX6m tarp & 1 roll rope 30m bundle); NFI-Kitchen Kits & Household Kits,41609,,MAYORGALEYTE
World Vision,REGION VIII (EASTERN VISAYAS),LEYTE,837,DAGAMI,83717,Plaridel,NFI - household kits,0,0,home based (non-displaced),Pipeline,2nd week of December,last week of December,Emergency Shelter Kits (2sets 4mX6m tarp & 1 roll rope 30m bundle); NFI-Kitchen Kits & Household Kits,41609,,DAGAMILEYTE
